ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
243639,12812,Max Watters,M,63,75,62,51,62,31,63,77,74,61,64,63,58,58,59,47,54,43,57,39,50,61,66,67,62,62,62,14,59,29,34,30,74,67,67,47,ST,3,3,Right,"185cm / 6'1""",80kg / 176lb,,27,England,Scottish Prem,Dundee United,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-watters/243639,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243639_en.webp
245812,12813,Kamil Zapolnik,M,63,61,64,53,60,39,67,60,62,64,67,65,60,53,64,52,51,47,57,54,42,57,67,71,61,61,60,42,62,38,31,41,68,70,67,64,ST,4,2,Right,"182cm / 6'0""",79kg / 174lb,,33,Poland,PKO BP Ekstraklasa,Bruk-Bet,['Acrobatic'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kamil-zapolnik/245812,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245812_en.webp
255989,12814,Jorge Cabezudo,M,63,63,61,60,64,35,61,32,40,8,10,45,8,7,12,11,40,13,15,14,12,8,38,47,64,15,36,19,11,18,12,9,52,30,55,21,GK,2,1,Right,"180cm / 5'11""",80kg / 176lb,,24,Peru,Sudamericana,FBC Melgar,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jorge-cabezudo/255989,63,61,60,61,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255989_en.webp
258606,12815,Luca Hoole,M,63,72,32,55,59,58,68,74,70,48,33,29,26,34,37,56,48,36,60,56,54,59,65,66,57,58,55,57,60,56,61,59,74,75,68,59,RB,2,2,Right,"180cm / 5'11""",70kg / 154lb,['RM'],23,Wales,EFL League Two,Shrewsbury,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luca-hoole/258606,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258606_en.webp
261088,12816,Krystian Palacz,M,63,77,34,55,61,57,60,79,75,50,32,38,33,28,37,59,55,29,58,53,55,57,71,72,63,62,52,60,42,62,58,52,59,64,57,61,LB,2,2,Left,"180cm / 5'11""",72kg / 159lb,['LM'],22,Poland,PKO BP Ekstraklasa,Motor Lublin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/krystian-palacz/261088,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261088_en.webp
264822,12817,Christian Gammelgaard,M,63,74,57,59,63,36,55,74,74,58,59,54,58,48,50,62,59,45,60,57,52,61,72,70,60,63,53,38,39,38,34,28,56,54,59,44,RW,3,3,Left,"185cm / 6'1""",74kg / 163lb,"['CAM', 'RM']",23,Denmark,3F Superliga,Vejle Boldklub,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christian-gammelgaard/264822,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264822_en.webp
270376,12818,Saxon Earley,M,63,77,34,57,64,56,56,79,76,51,32,40,30,33,35,62,45,40,62,61,50,63,71,71,58,64,57,55,51,58,58,54,63,66,54,48,LB,3,2,Left,"175cm / 5'9""",70kg / 154lb,['LM'],23,England,EFL League One,Stevenage,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/saxon-earley/270376,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270376_en.webp
274035,12819,Lee Seung Won,M,63,60,60,63,64,45,52,55,64,61,54,68,68,48,57,56,67,64,64,65,60,63,76,66,64,63,60,47,39,40,51,48,40,63,47,56,CM,3,3,Right,"174cm / 5'9""",66kg / 146lb,"['ST', 'CAM']",23,Korea Republic,K League 1,Gimcheon Sangmu,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lee-seung-won/274035,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274035_en.webp
72674,12820,Hayate Matsuda,M,63,86,35,57,66,51,48,84,87,56,32,52,20,21,41,66,60,23,60,51,42,64,83,82,60,65,46,53,43,51,53,52,48,75,34,49,LB,2,2,Left,"173cm / 5'8""",70kg / 154lb,"['LM', 'RM']",22,Japan,Bundesliga 2,Hannover 96,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hayate-matsuda/72674,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72674_en.webp
74175,12821,Anton Ekeroth,M,63,79,37,53,55,57,62,77,80,54,36,41,32,37,37,59,55,32,53,51,49,54,57,65,54,56,52,60,53,55,58,56,66,75,57,58,LB,3,2,Left,"181cm / 5'11""",72kg / 159lb,['LM'],24,Sweden,Eliteserien,HamKam Fotball,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anton-ekeroth/74175,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74175_en.webp
76196,12822,Ra'ees Bangura-Williams,M,63,81,57,59,62,31,53,83,80,56,58,58,55,55,48,58,60,51,61,58,56,60,75,73,60,60,58,24,46,32,30,28,64,56,55,42,RM,4,4,Left,"180cm / 5'11""",67kg / 148lb,"['CAM', 'RB']",21,England,EFL Championship,Millwall,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ra-ees-bangura-williams/76196,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76196_en.webp
76567,12823,Nacho Miras,M,63,60,62,65,65,28,63,26,32,5,10,49,10,8,30,15,40,15,30,19,15,11,41,41,54,20,25,9,15,9,15,15,56,24,66,35,GK,3,1,Right,"187cm / 6'2""",80kg / 176lb,,28,Spain,1A Pro League,KV Mechelen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nacho-miras/76567,60,62,65,63,65,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76567_en.webp
179543,12825,Amin Nouri,M,63,43,48,59,62,63,68,37,47,59,39,66,46,52,47,63,52,51,62,59,58,62,55,73,64,61,63,64,61,63,63,62,60,65,69,71,RB,4,3,Right,"180cm / 5'11""",77kg / 170lb,"['LB', 'RM']",36,Norway,Eliteserien,KFUM-Kameratene,['Long Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amin-nouri/179543,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/179543_en.webp
202570,12826,Jimmy Maurer,M,63,63,62,63,63,26,66,26,25,12,11,47,17,11,14,15,56,12,25,31,15,14,29,39,50,25,46,16,28,14,13,16,60,25,67,36,GK,2,1,Left,"188cm / 6'2""",87kg / 192lb,,37,United States,MLS,Houston Dynamo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jimmy-maurer/202570,63,62,63,66,63,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202570_en.webp
206524,12827,Jordan Willis,M,63,69,29,51,62,61,71,68,69,47,20,51,25,25,26,49,55,29,55,50,49,59,71,68,62,61,63,58,62,64,62,58,77,63,77,64,CB,2,2,Right,"180cm / 5'11""",79kg / 174lb,['RB'],31,England,EFL League One,Northampton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordan-willis/206524,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206524_en.webp
216387,12828,Saliou Sané,M,63,80,60,40,65,29,69,76,83,57,59,65,55,56,67,30,40,32,50,35,32,64,71,59,62,66,61,23,63,24,28,26,85,50,83,53,ST,3,3,Right,"187cm / 6'2""",86kg / 190lb,,33,Germany,Ö. Bundesliga,SV Oberbank Ried,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/saliou-sane/216387,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216387_en.webp
221346,12829,Martin Samuelsen,M,63,71,60,59,69,30,54,70,72,62,60,66,57,47,50,58,59,60,61,54,62,69,77,61,61,70,64,21,58,32,26,29,64,55,58,42,ST,4,4,Right,"188cm / 6'2""",72kg / 159lb,['RM'],28,Norway,Eliteserien,FK Haugesund,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-samuelsen/221346,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221346_en.webp
234466,12830,Fernando Juárez,M,63,58,44,60,62,58,61,54,62,57,38,61,39,40,44,51,62,46,66,65,47,58,59,73,63,67,56,58,56,61,56,57,58,60,58,69,CDM,2,2,Right,"177cm / 5'10""",66kg / 146lb,['CM'],27,Argentina,LPF,Central Córdoba,"['Jockey', 'Pinged Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fernando-juarez/234466,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234466_en.webp
240891,12831,Nicolás Sessa,M,63,74,57,59,69,37,47,73,74,58,58,60,54,58,40,52,62,60,63,53,68,69,90,86,58,63,54,30,39,39,40,34,41,72,35,46,CAM,2,3,Left,"172cm / 5'8""",70kg / 154lb,"['CM', 'ST']",30,Germany,3. Liga,VfB Stuttgart II,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-sessa/240891,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240891_en.webp
243643,12832,Ewan Henderson,M,63,58,57,64,62,47,55,60,57,65,55,60,56,57,54,62,66,62,65,62,64,62,64,60,61,64,58,51,47,50,44,41,51,65,53,50,CAM,3,3,Right,"186cm / 6'1""",68kg / 150lb,"['CM', 'RM']",26,Scotland,EFL League One,Wycombe,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ewan-henderson/243643,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243643_en.webp
247409,12833,Jan Boller,M,63,58,46,54,53,62,70,52,63,33,32,67,58,39,50,49,42,65,59,57,61,48,63,60,54,55,52,62,65,58,65,62,70,67,75,63,CB,5,2,Right,"185cm / 6'1""",71kg / 157lb,,26,Germany,3. Liga,SSV Ulm 1846,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jan-boller/247409,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247409_en.webp
251597,12834,Dominik Steczyk,M,63,72,62,55,61,28,65,74,71,64,63,63,59,59,63,54,60,41,59,45,50,60,75,60,64,57,59,24,59,24,26,22,73,75,70,38,ST,4,3,Right,"185cm / 6'1""",74kg / 163lb,['CAM'],26,Poland,3. Liga,SC Verl,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dominik-steczyk/251597,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251597_en.webp
253112,12835,Filip Stuparević,M,63,68,62,54,62,30,67,69,68,60,64,61,60,57,60,52,54,63,52,54,64,63,63,57,58,62,58,20,68,26,27,33,73,57,70,68,ST,3,2,Left,"184cm / 6'0""",80kg / 176lb,,25,Serbia,Scottish Prem,Motherwell,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/filip-stuparevic/253112,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253112_en.webp
257916,12836,Mika Schroers,M,63,66,65,62,63,37,50,66,66,62,64,64,65,68,68,63,59,56,64,57,69,63,69,72,54,63,51,40,63,38,28,28,61,54,50,42,LW,3,3,Right,"181cm / 5'11""",74kg / 163lb,['LM'],24,Germany,3. Liga,Aleman. Aachen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mika-schroers/257916,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257916_en.webp
259067,12837,André Paulo,M,63,63,61,62,64,30,63,30,29,6,7,47,8,9,14,11,57,12,37,33,10,13,31,33,59,19,45,13,14,7,13,13,53,21,57,21,GK,2,1,Right,"188cm / 6'2""",76kg / 168lb,,29,Portugal,Liga Portugal,FC Alverca,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andre-paulo/259067,63,61,62,63,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259067_en.webp
260723,12838,Robert Street,M,63,67,61,53,57,31,74,66,68,62,63,63,56,58,58,46,57,40,60,45,45,55,56,60,63,59,58,23,63,28,29,25,77,67,78,73,ST,3,2,Right,"188cm / 6'2""",78kg / 172lb,,24,England,EFL League One,Lincoln City,['Precision Header'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robert-street/260723,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260723_en.webp
268803,12839,Tristan van Gilst,M,63,75,56,60,65,29,58,76,74,57,56,58,56,55,57,55,64,41,64,59,65,66,74,62,58,62,58,27,57,28,23,27,71,64,62,39,CAM,2,3,Right,"183cm / 6'0""",72kg / 159lb,"['LW', 'CM']",23,Holland,Eredivisie,Heracles Almelo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tristan-van-gilst/268803,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268803_en.webp
269996,12840,Baran Mogultay,M,63,72,39,56,61,57,58,69,74,45,40,38,38,34,38,60,48,50,61,55,53,61,66,66,60,60,49,59,43,55,63,57,50,64,54,61,LB,4,2,Left,"181cm / 5'11""",70kg / 154lb,['LM'],21,Germany,Trendyol Süper Lig,Alanyaspor,['Anticipate'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/baran-mogultay/269996,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269996_en.webp
271218,12842,Will Alves,M,63,65,54,61,67,45,51,68,63,59,53,57,52,53,51,56,61,55,64,62,57,69,67,67,58,68,59,41,50,43,48,44,55,52,51,50,LM,4,3,Right,"179cm / 5'10""",74kg / 163lb,"['RM', 'CM', 'LW']",20,England,EFL League One,Huddersfield,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/will-alves/271218,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271218_en.webp
271411,12843,Oliwier Zych,M,63,62,64,69,61,23,64,17,31,8,9,52,8,7,15,14,29,11,27,46,13,13,29,24,52,15,43,8,13,5,11,11,52,25,62,20,GK,3,1,Right,"193cm / 6'4""",86kg / 190lb,,21,Poland,PKO BP Ekstraklasa,Raków,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oliwier-zych/271411,62,64,69,64,61,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271411_en.webp
272646,12844,Jesse Öst,M,63,62,63,65,63,29,61,27,31,8,7,49,9,20,31,10,62,27,43,45,35,15,32,28,63,25,42,23,25,12,18,24,64,30,75,36,GK,4,1,Right,"194cm / 6'4""",86kg / 190lb,,35,Finland,Finnliiga,HJK Helsinki,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jesse-ost/272646,62,63,65,61,63,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272646_en.webp
272881,12845,Saeed Baetaih,M,63,72,41,54,55,58,63,74,71,46,45,42,29,31,52,61,43,36,56,60,59,52,65,67,56,55,49,55,54,55,62,60,67,73,62,50,RB,3,2,Right,"177cm / 5'10""",69kg / 152lb,['RM'],25,Saudi Arabia,ROSHN Saudi League,Al Fateh,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/saeed-baetaih/272881,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272881_en.webp
274220,12846,Marko Capan,M,63,59,44,67,63,50,60,61,58,55,37,54,49,37,48,68,72,43,67,70,59,63,59,67,54,67,57,50,42,53,51,49,53,65,62,51,CM,3,3,Left,"180cm / 5'11""",72kg / 159lb,"['CDM', 'CAM']",22,Croatia,Liga Hrvatska,Hajduk Split,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marko-capan/274220,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274220_en.webp
71960,12847,James Dornelly,M,63,74,36,57,59,57,59,75,74,54,36,35,34,31,32,58,58,31,61,52,52,56,72,79,57,57,58,56,46,56,60,60,57,70,54,56,RB,2,2,Right,"175cm / 5'9""",65kg / 143lb,['RM'],20,England,EFL League One,Peterborough,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-dornelly/71960,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71960_en.webp
72945,12848,Vitor Meer,M,63,72,33,59,64,56,58,74,71,55,28,46,30,21,32,63,59,29,60,62,58,64,69,71,60,65,54,61,47,49,61,57,57,65,54,58,LB,3,2,Left,"176cm / 5'9""",72kg / 159lb,['LM'],21,Brazil,Liga Cyprus,APOEL FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vitor-meer/72945,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72945_en.webp
214893,12849,Szymon Sobczak,M,63,71,64,49,61,31,66,72,70,64,67,63,58,57,74,41,54,34,56,40,49,58,66,68,62,61,61,19,61,32,32,20,73,67,67,62,ST,3,2,Right,"181cm / 5'11""",74kg / 163lb,,33,Poland,PKO BP Ekstraklasa,Arka Gdynia,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/szymon-sobczak/214893,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214893_en.webp
227859,12850,Jeong Hyun Cheol,M,63,47,51,56,57,60,71,45,48,53,44,67,60,32,35,35,61,43,68,64,34,55,59,63,60,57,59,59,66,55,62,61,69,71,76,61,CDM,3,2,Right,"187cm / 6'2""",72kg / 159lb,"['CB', 'CM']",32,Korea Republic,K League 1,Daegu FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeong-hyun-cheol/227859,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227859_en.webp
236025,12851,Harry Smith,M,63,51,64,48,53,41,85,50,52,66,66,65,58,59,60,38,51,39,55,47,44,55,33,33,60,59,61,32,70,42,39,33,79,75,91,84,ST,3,2,Right,"196cm / 6'5""",85kg / 187lb,,30,England,EFL League Two,Swindon Town,"['Enforcer', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/harry-smith/236025,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236025_en.webp
242840,12852,Aleksandar Šušnjar,M,63,57,43,53,54,60,75,53,61,39,38,57,46,32,44,50,50,35,58,56,45,52,55,57,60,55,61,62,58,57,62,59,71,67,82,70,CB,3,2,Left,"191cm / 6'3""",81kg / 179lb,['LB'],30,Australia,A-League,Newcastle Jets,"['Aerial Fortress', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aleksandar-susnjar/242840,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242840_en.webp
246005,12853,Joel King,M,63,69,33,55,58,56,71,72,67,58,35,29,29,28,36,63,40,30,63,56,48,58,64,69,58,56,54,55,50,56,59,56,71,81,74,53,LB,3,2,Left,"179cm / 5'10""",78kg / 172lb,"['CB', 'RB', 'LM']",25,Australia,A-League,Sydney FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joel-king/246005,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246005_en.webp
252658,12854,Baek Jong Beom,M,63,64,62,57,69,27,63,29,23,9,10,43,12,13,13,12,38,12,23,25,14,14,35,29,48,12,35,12,15,10,12,13,52,18,55,23,GK,2,1,Right,"190cm / 6'3""",85kg / 187lb,,25,Korea Republic,K League 1,Gimcheon Sangmu,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/baek-jong-beom/252658,64,62,57,63,69,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252658_en.webp
255337,12855,Ryan Johansson,M,63,61,46,61,63,53,58,56,65,63,44,52,45,36,43,62,62,34,66,64,41,63,56,71,64,65,58,55,45,49,57,56,52,64,57,54,LM,3,3,Right,"184cm / 6'0""",75kg / 165lb,"['RM', 'LB', 'LW']",25,Republic of Ireland,3. Liga,Wehen Wiesbaden,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ryan-johansson/255337,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255337_en.webp
259406,12856,Santiago Muñoz,M,63,71,62,58,67,25,59,71,71,66,63,59,62,49,70,58,63,38,63,52,42,66,77,75,60,66,62,21,59,21,21,20,70,60,65,40,ST,3,3,Right,"179cm / 5'10""",67kg / 148lb,['CAM'],23,Mexico,MLS,Sporting KC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/santiago-munoz/259406,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259406_en.webp
261755,12857,Daan Reiziger,M,63,59,63,62,64,33,61,33,32,7,9,47,9,7,31,11,32,11,36,35,12,10,31,43,64,21,36,10,13,8,11,11,54,28,59,23,GK,3,1,Right,"184cm / 6'0""",68kg / 150lb,,24,Holland,Eredivisie,SC Telstar,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daan-reiziger/261755,59,63,62,61,64,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261755_en.webp
267698,12858,Sebastián Figueredo,M,63,71,41,53,54,60,63,66,75,55,36,39,46,50,49,66,36,54,58,46,63,53,69,67,53,49,45,53,49,62,65,65,57,71,59,62,RB,2,2,Right,"180cm / 5'11""",72kg / 159lb,['RM'],24,Uruguay,LALIGA HYPERMOTION,CD Leganés,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sebastian-figueredo/267698,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267698_en.webp
272324,12859,Jake Girdwood-Reich,M,63,60,41,53,54,61,73,64,56,42,35,55,40,31,45,41,46,36,65,61,36,47,65,64,56,58,58,55,58,64,64,62,70,80,71,72,CB,2,2,Right,"186cm / 6'1""",75kg / 165lb,"['CDM', 'CM']",21,Australia,MLS,St. Louis CITY SC,"['Bruiser', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jake-girdwood-reich/272324,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272324_en.webp
275610,12860,Tomasz Wójtowicz,M,63,70,52,60,63,39,58,69,71,56,51,53,52,50,54,64,52,58,66,53,63,62,70,69,66,62,59,43,41,38,35,39,53,60,59,52,LM,3,3,Left,"181cm / 5'11""",73kg / 161lb,"['LB', 'RM']",22,Poland,PKO BP Ekstraklasa,Lechia Gdańsk,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tomasz-wojtowicz/275610,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275610_en.webp
277979,12861,Giorgi Abuashvili,M,63,72,59,57,69,26,59,74,71,57,57,62,61,54,55,58,51,53,60,57,66,72,80,73,49,65,65,27,38,22,27,24,55,68,57,53,LM,3,3,Right,"175cm / 5'9""",72kg / 159lb,['LW'],23,Georgia,Ligue 1 McDonald's,FC Metz,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/giorgi-abuashvili/277979,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277979_en.webp
279042,12862,Zack Nelson,M,63,69,61,59,64,35,54,70,68,61,62,61,60,60,59,60,60,61,61,52,60,65,64,65,61,63,62,27,58,30,37,32,64,56,58,40,LM,3,3,Right,"181cm / 5'11""",74kg / 163lb,"['RM', 'CM', 'LB']",20,England,EFL League One,Luton Town,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zack-nelson/279042,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279042_en.webp
73125,12863,Kasper Davidsen,M,63,62,38,53,58,57,73,62,62,40,35,48,34,35,34,36,50,38,65,62,39,56,55,57,62,63,50,59,44,55,61,60,62,75,78,63,CDM,3,2,Right,"191cm / 6'3""",83kg / 183lb,['CM'],21,Denmark,Bundesliga 2,Holstein Kiel,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kasper-davidsen/73125,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73125_en.webp
75452,12864,Kaye Furo,M,63,72,61,52,59,29,68,66,76,63,62,65,54,57,60,50,52,45,56,46,49,59,58,54,57,62,56,25,66,20,29,25,77,57,76,60,ST,4,2,Right,"190cm / 6'3""",80kg / 176lb,,19,Belgium,1A Pro League,Club Brugge,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kaye-furo/75452,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75452_en.webp
79070,12865,Jorge Jiménez,M,63,64,58,62,65,45,47,65,64,60,60,60,55,44,60,60,62,50,65,62,63,63,72,84,63,64,64,40,40,45,47,51,40,63,42,40,CAM,3,3,Left,"170cm / 5'7""",61kg / 134lb,['CM'],26,Spain,PKO BP Ekstraklasa,Wisła Płock,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jorge-jimenez/79070,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79070_en.webp
221850,12866,Li Songyi,M,63,47,40,60,58,61,75,53,42,49,51,32,22,35,44,53,67,22,65,64,41,58,58,56,55,57,65,62,71,60,61,56,80,72,82,59,CB,3,2,Right,"183cm / 6'0""",71kg / 157lb,['CM'],33,China PR,CSL,Yunnan Yukun,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/li-songyi/221850,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221850_en.webp
248118,12867,Alexi Pitu,M,63,72,53,66,66,30,54,73,71,52,48,66,52,45,54,59,67,64,70,65,72,65,80,82,49,64,65,26,46,25,33,29,57,60,54,48,LM,4,3,Right,"177cm / 5'10""",71kg / 157lb,"['CM', 'LW']",23,Romania,3F Superliga,Vejle Boldklub,"['Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alexi-pitu/248118,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248118_en.webp
250876,12868,Florian Egerer,M,63,55,44,55,54,62,71,56,54,42,38,63,42,36,38,52,56,46,60,56,42,50,70,69,58,52,59,63,55,62,65,60,64,79,69,68,CDM,2,2,Right,"180cm / 5'11""",76kg / 168lb,['CM'],28,Germany,3. Liga,MSV Duisburg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/florian-egerer/250876,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250876_en.webp
259057,12869,Leonardo Loria,M,63,65,63,60,65,25,63,23,29,11,11,45,11,9,11,14,40,13,26,25,12,12,38,30,51,21,31,15,17,10,22,19,57,15,68,21,GK,3,1,Right,"195cm / 6'5""",89kg / 196lb,,27,Italy,Serie BKT,Spezia,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leonardo-loria/259057,65,63,60,63,65,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259057_en.webp
